time	gx	gy	gz	ax	ay	az	p	y	r	tmp	pressure	alt	lat	lon	alt	lat	alt gps	sat	speed	pps
1197907,-0.03,-0.03,0.03,0.04,-0.06,0.51,-6.52,-4.42,-17.44,23.15,101532.11,-17.52,0.00,0.00,0.000000,0.000000,0,
1198119,0.10,-0.00,0.17,0.04,-0.06,0.51,-6.53,-4.42,-17.45,23.15,101529.81,-17.31,0.00,0.00,0.000000,0.000000,0,
1198332,-0.03,0.04,0.03,0.04,-0.06,0.51,-6.54,-4.43,-17.46,23.15,101526.92,-17.33,0.00,0.00,0.000000,0.000000,0,
1198546,-0.02,-0.05,-0.05,0.04,-0.06,0.51,-6.56,-4.43,-17.47,23.15,101529.19,-17.29,0.00,0.00,0.000000,0.000000,0,
1198773,-0.22,-0.07,-0.12,0.04,-0.06,0.51,-6.57,-4.43,-17.48,23.14,101525.70,-17.14,0.00,0.00,0.000000,0.000000,0,
1198975,-0.16,-0.02,-0.05,0.04,-0.06,0.51,-6.57,-4.43,-17.49,23.15,101528.13,-17.22,0.00,0.00,0.000000,0.000000,0,
1199163,-0.02,0.09,-0.00,0.04,-0.06,0.51,-6.55,-4.43,-17.50,23.17,101531.63,-17.53,0.00,0.00,0.000000,0.000000,0,
1199349,-0.00,-0.00,-0.03,0.04,-0.06,0.51,-6.57,-4.43,-17.51,23.17,101526.46,-17.19,0.00,0.00,0.000000,0.000000,0,
1199535,-0.14,0.03,0.15,0.04,-0.06,0.51,-6.56,-4.42,-17.52,23.17,101526.98,-17.15,0.00,0.00,0.000000,0.000000,0,
1199721,-0.02,-0.07,0.05,0.04,-0.06,0.51,-6.57,-4.41,-17.52,23.17,101528.17,-17.25,0.00,0.00,0.000000,0.000000,0,
1199909,-0.02,0.01,-0.08,0.04,-0.06,0.51,-6.56,-4.40,-17.53,23.16,101526.97,-17.42,0.00,0.00,0.000000,0.000000,0,
1200098,-0.14,-0.05,-0.02,0.04,-0.06,0.51,-6.57,-4.42,-17.54,23.16,101529.93,-17.33,0.00,0.00,0.000000,0.000000,0,
1200287,0.04,-0.10,-0.05,0.04,-0.06,0.50,-6.55,-4.41,-17.54,23.17,101530.64,-17.55,0.00,0.00,0.000000,0.000000,0,
1200478,-0.03,-0.10,0.05,0.04,-0.06,0.51,-6.55,-4.43,-17.54,23.17,101529.09,-17.34,0.00,0.00,0.000000,0.000000,0,
1200670,-0.17,-0.13,-0.09,0.04,-0.06,0.51,-6.54,-4.42,-17.55,23.17,101528.88,-17.34,0.00,0.00,0.000000,0.000000,0,
1200862,-0.03,-0.00,0.14,0.04,-0.06,0.51,-6.53,-4.41,-17.55,23.17,101530.46,-17.44,0.00,0.00,0.000000,0.000000,0,
1201056,-0.08,0.01,-0.09,0.04,-0.06,0.50,-6.52,-4.41,-17.56,23.17,101528.98,-17.28,0.00,0.00,0.000000,0.000000,0,
1201251,-0.14,0.04,-0.03,0.04,-0.06,0.51,-6.51,-4.42,-17.57,23.17,101532.47,-17.56,0.00,0.00,0.000000,0.000000,0,
1201545,-0.03,-0.11,-0.08,0.04,-0.06,0.51,-6.50,-4.44,-17.57,23.17,101528.73,-17.24,0.00,0.00,0.000000,0.000000,0,
